,stop_route_id,average_boardings
8416,20402 S428,0.0
8414,50914 S401,0.0
10868,10801 S402,0.0
3320,50918 S401,0.0
10866,30727 S427,0.0
10865,30676 S427,0.0
10864,50658 S401,0.0
4306,20162 S428,0.0
8559,30947 S406,0.0
5181,30975 S416,0.0
8398,30517 30,0.0
6800,30715 S427,0.0
10806,50330 57,0.0
10805,40611 S412,0.0
8397,50576 S437,0.0
2497,50634 96,0.0
10802,30093 S429,0.0
6795,50849 S401,0.0
763,50038 19,0.0
10799,40709 49,0.0
4307,40034 S419,0.0
6107,30630 34,0.0
10795,30799 S441,0.0
10794,50914 S439,0.0
6951,10443 S414,0.0
8393,20351 22,0.0
6954,40167 S419,0.0
4956,60786 694,0.0
8581,50864 96,0.0
6958,40131 92,0.0
6959,40131 90,0.0
5212,60394 S425,0.0
10809,60516 S425,0.0
10811,50595 S439,0.0
3587,60191 S436,0.0
10812,40655 S440,0.0
8561,30803 S427,0.0
6926,10190 S414,0.0
10831,60682 S436,0.0
4041,10839 S429,0.0
10829,40540 S417,0.0
4974,50315 96,0.0
10827,10156 S409,0.0
8565,30665 S427,0.0
10825,20329 S428,0.0
8566,40656 S412,0.0
1714,30258 97,0.0
6935,30043 S441,0.0
10821,40085 48,0.0
10820,40665 40,0.0
10819,30011 S441,0.0
6936,20376 11,0.0
3310,50209 53,0.0
8400,50713 S408,0.0
10815,10817 S414,0.0
10814,30970 S416,0.0
10813,50324 S401,0.0
6813,60398 S425,0.0
8424,30515 30,0.0
6723,60633 98,0.0
8452,30888 97,0.0
8487,60851 S436,0.0
10970,30784 S427,0.0
10969,20348 22,0.0
10968,40658 S412,0.0
10967,50558 S408,0.0
6069,40164 S419,0.0
3748,60618 98,0.0
10964,10583 S405,0.0
6864,10644 34,0.0
10962,40068 S419,0.0
10961,40388 S417,0.0
6866,40646 40,0.0
10959,60123 S436,0.0
8449,10466 S405,0.0
1770,30803 31,0.0
10955,30619 S416,0.0
10954,10109 S414,0.0
10953,30476 S427,0.0
6089,20351 21,0.0
10951,50785 59,0.0
8497,30734 S427,0.0
10972,50808 S437,0.0
3343,40048 46,0.0
10946,50938 S437,0.0
10976,10696 S405,0.0
4299,30824 97,0.0
10998,50348 S401,0.0
8473,50794 S437,0.0
10995,30597 34,0.0
10994,30678 S427,0.0
10993,40004 S422,0.0
8474,60625 98,0.0
10991,60404 S425,0.0
8478,40085 90,0.0
10988,30279 S429,0.0
10987,40005 S419,0.0
10986,40081 49,0.0
8464,40153 92,0.0
10984,60272 694,0.0
783,40117 92,0.0
10982,50944 58,0.0
10981,30452 S427,0.0
6854,10250 S405,0.0
10979,30934 S441,0.0
8484,50315 S401,0.0
10977,40730 S422,0.0
10947,40074 49,0.0
4069,50957 93,0.0
8535,10088 S414,0.0
4301,60986 694,0.0
8515,10547 57,0.0
8516,50636 S408,0.0
8435,61076 98,0.0
8518,50377 96,0.0
6883,30872 S427,0.0
6050,50815 S437,0.0
6884,40890 48,0.0
10909,40553 S412,0.0
10908,60411 S425,0.0
10905,40419 S417,0.0
6822,60908 S426,0.0
6888,40165 92,0.0
3591,60465 18,0.0
8525,40176 92,0.0
8528,50418 58,0.0
6041,50638 58,0.0
8531,40125 S419,0.0
1794,50316 96,0.0
8533,40363 85,0.0
10892,40792 S419,0.0
10890,50314 S401,0.0
6879,40674 S412,0.0
10920,50428 S437,0.0
10944,40543 S417,0.0
6877,61208 691,0.0
2462,60420 S426,0.0
10942,30774 S427,0.0
6871,50071 S401,0.0
10939,40739 S440,0.0
10938,50330 S401,0.0
8506,40359 S440,0.0
15,10786 S409,0.0
1744,40205 S417,0.0
10934,60419 S426,0.0
8508,40110 S419,0.0
10932,40676 S440,0.0
10931,40649 S440,0.0
8440,60593 98,0.0
10929,50462 54,0.0
10928,20182 S428,0.0
8436,60231 S414,0.0
10926,50504 S408,0.0
771,50719 S408,0.0
1743,60860 650,0.0
10923,40718 48,0.0
6874,30416 S406,0.0
4816,50565 S408,0.0
10784,10779 S409,0.0
6787,60215 S426,0.0
10646,62016 S436,0.0
7044,10583 S429,0.0
5976,30360 97,0.0
6129,10534 S405,0.0
829,50917 S401,0.0
8661,30016 S441,0.0
8663,50918 59,0.0
6732,40040 S419,0.0
10635,50103 S401,0.0
10633,10583 S402,0.0
7056,10316 S429,0.0
10631,20165 S428,0.0
10630,11039 S402,0.0
1612,61142 S436,0.0
10628,40390 S417,0.0
10627,30503 S406,0.0
8666,20338 22,0.0
4091,20351 S428,0.0
3571,60684 S425,0.0
10622,10238 S405,0.0
3778,60875 690,0.0
8670,40360 S412,0.0
8344,60970 691,0.0
10647,10406 S429,0.0
5255,40550 S412,0.0
4562,50957 S437,0.0
818,10022 95,0.0
8641,50333 96,0.0
3773,50612 S408,0.0
10667,40754 40,0.0
10666,50805 54,0.0
7021,60855 691,0.0
10664,40087 S422,0.0
8642,10435 S414,0.0
826,50797 S437,0.0
3737,50828 59,0.0
8644,20476 S409,0.0
8645,30690 31,0.0
5249,50639 50,0.0
3579,40584 41,0.0
8648,40664 S412,0.0
7035,50704 S408,0.0
8649,20164 S428,0.0
10652,50608 S408,0.0
8650,10104 S414,0.0
8651,30953 S406,0.0
738,50684 S408,0.0
10619,50029 49,0.0
10616,30791 S427,0.0
10782,50718 S408,0.0
3795,40181 42,0.0
10588,40549 S412,0.0
10587,30392 S406,0.0
10586,50486 S437,0.0
10585,30954 S406,0.0
10584,40389 S417,0.0
7072,40080 46,0.0
4094,60868 S426,0.0
166,50439 S408,0.0
8320,40100 49,0.0
5270,60219 650,0.0
10578,40724 S412,0.0
10577,30749 S427,0.0
3796,50356 96,0.0
10575,50788 S401,0.0
3797,50971 S437,0.0
5968,50609 S437,0.0
10572,61126 691,0.0
2536,50490 96,0.0
10569,40656 S440,0.0
10568,30162 S421,0.0
4272,40130 S419,0.0
10589,40242 S417,0.0
4520,40556 S412,0.0
10615,30769 S427,0.0
7068,60544 65,0.0
4322,10413 S402,0.0
8329,50973 S437,0.0
6729,50940 S437,0.0
10611,50741 49,0.0
10610,40676 40,0.0
8326,30850 S416,0.0
10608,50460 54,0.0
8675,50659 S408,0.0
7061,40653 S440,0.0
10605,60989 694,0.0
10604,40604 S412,0.0
8677,50555 S408,0.0
10602,10640 S409,0.0
8324,50796 S437,0.0
8679,40166 42,0.0
8681,61018 S436,0.0
7067,50428 59,0.0
4274,61078 98,0.0
10596,60391 S409,0.0
10595,40359 S412,0.0
8896,40196 S433,0.0
3738,50769 S401,0.0
743,50208 53,0.0
7012,10418 S429,0.0
10755,30956 S416,0.0
3296,40015 90,0.0
10751,40356 S440,0.0
4951,40467 44,0.0
5219,60389 691,0.0
8602,10236 S405,0.0
6772,50491 S437,0.0
8373,30547 97,0.0
3295,20405 S428,0.0
10742,10420 S402,0.0
6984,10405 S429,0.0
8372,61270 S414,0.0
6985,50866 S437,0.0
102,60592 98,0.0
4819,50863 S437,0.0
6991,50429 S437,0.0
6992,61079 98,0.0
1672,40813 44,0.0
1669,20327 25,0.0
4082,20404 83,0.0
8371,50782 S437,0.0
8369,50630 S408,0.0
10754,60507 67,0.0
10756,30280 S427,0.0
5243,50494 S408,0.0
3581,30331 S429,0.0
6964,60406 S425,0.0
10780,50918 S439,0.0
8584,50167 49,0.0
3584,60542 67,0.0
10776,40545 S417,0.0
10775,40655 S412,0.0
6966,40026 S422,0.0
10773,40403 S433,0.0
10771,40533 S433,0.0
8384,50493 S437,0.0
8590,50563 S408,0.0
10768,50564 S408,0.0
6012,10787 S409,0.0
10765,30637 34,0.0
4557,50495 96,0.0
6973,40722 S422,0.0
10762,50784 S401,0.0
3358,60501 79,0.0
8382,50061 S401,0.0
4788,50940 59,0.0
6010,50881 S408,0.0
8610,50814 59,0.0
10727,20159 S428,0.0
1821,61291 642,0.0
2386,61086 98,0.0
8357,10484 S405,0.0
10695,10135 S405,0.0
10694,50101 S401,0.0
8627,20516 82,0.0
10692,50814 S437,0.0
5993,50827 S437,0.0
10690,20184 S428,0.0
10689,40427 S417,0.0
10688,60440 S409,0.0
10687,30795 S441,0.0
2511,60233 694,0.0
1649,40597 S412,0.0
8632,30856 35,0.0
8633,60981 694,0.0
10682,10546 40,0.0
10681,20199 S428,0.0
4781,40005 89,0.0
10679,50919 S401,0.0
10678,50722 54,0.0
3361,50785 S401,0.0
10676,40626 41,0.0
10698,40612 41,0.0
8624,60190 S436,0.0
10700,50825 49,0.0
3739,60665 98,0.0
8612,40128 46,0.0
10723,50369 S439,0.0
4285,40591 11,0.0
10721,40004 48,0.0
10720,40671 S417,0.0
10719,40717 S419,0.0
10717,30970 S406,0.0
6124,60787 694,0.0
10714,50795 S439,0.0
746,50364 96,0.0
8361,50963 S437,0.0
8363,50336 96,0.0
10710,20167 S428,0.0
8620,10547 59,0.0
10707,40547 S417,0.0
5999,50933 S437,0.0
5137,60880 S426,0.0
4281,60499 79,0.0
10703,40012 48,0.0
10702,40776 48,0.0
10198,10063 S404,0.0
10167,30694 S427,0.0
922,50329 96,0.0
9612,40381 S417,0.0
9194,61067 98,0.0
9623,30732 S427,0.0
7644,40684 85,0.0
7645,50817 S408,0.0
5747,50495 S437,0.0
9197,50778 59,0.0
6422,30589 S406,0.0
2150,40006 S412,0.0
9614,10627 35,0.0
9200,50359 96,0.0
2263,60974 694,0.0
7944,50100 96,0.0
6414,60357 68,0.0
9609,11059 56,0.0
3885,50491 96,0.0
9607,40360 S440,0.0
9606,50860 57,0.0
9202,40100 S419,0.0
7661,40664 S440,0.0
7662,40159 S419,0.0
2942,20412 11,0.0
9601,11024 34,0.0
9193,40049 S419,0.0
9192,40636 90,0.0
7639,40009 48,0.0
7638,40649 S412,0.0
7943,30301 S427,0.0
9181,50130 S401,0.0
4891,10200 S414,0.0
9646,20160 S428,0.0
572,30539 97,0.0
9185,30585 34,0.0
7938,30190 S427,0.0
9642,50801 S437,0.0
1287,40679 S417,0.0
9187,10723 S405,0.0
9639,60878 S426,0.0
9189,30610 34,0.0
9637,60801 694,0.0
9636,40603 S412,0.0
5581,20606 83,0.0
7635,50872 49,0.0
7636,40188 92,0.0
9190,30793 S441,0.0
3485,60590 65,0.0
6284,40542 S417,0.0
7637,40649 40,0.0
4201,40171 S419,0.0
571,50793 S439,0.0
9598,50491 S408,0.0
1264,30469 15,0.0
7921,50059 S401,0.0
5607,30712 S427,0.0
9568,40119 S422,0.0
7679,40083 89,0.0
5745,50774 93,0.0
5609,20519 82,0.0
7684,60944 95,0.0
9562,30973 S416,0.0
9561,50346 57,0.0
4418,30701 S427,0.0
7685,40400 S417,0.0
9558,30710 S427,0.0
1262,50998 S437,0.0
3928,20338 21,0.0
4626,10604 34,0.0
9554,30795 S406,0.0
4629,50196 56,0.0
9552,60732 S426,0.0
561,60976 694,0.0
7689,60994 694,0.0
7916,20185 S428,0.0
9571,60473 67,0.0
9212,50335 96,0.0
7663,50798 S437,0.0
4896,60518 95,0.0
9596,40083 S422,0.0
7664,30944 S406,0.0
9594,40157 S419,0.0
9593,40606 S412,0.0
9592,60292 S425,0.0
9204,61165 693,0.0
9590,30039 S441,0.0
7665,50589 S408,0.0
7926,50048 S401,0.0
7667,20346 21,0.0
9586,20161 S428,0.0
9585,40008 48,0.0
9206,60267 694,0.0
9207,20368 82,0.0
9208,30451 S427,0.0
9209,40081 S419,0.0
9580,40188 S419,0.0
9579,30957 S416,0.0
9578,30188 S427,0.0
9577,60815 S426,0.0
9576,50926 S401,0.0
6437,61002 S426,0.0
6441,50430 S437,0.0
10195,61215 S436,0.0
9718,40789 S417,0.0
7571,60887 S426,0.0
5546,60055 98,0.0
6481,50809 59,0.0
9138,60178 693,0.0
9724,20198 S428,0.0
9723,40070 46,0.0
9722,50799 59,0.0
7970,10415 S429,0.0
4463,20369 82,0.0
7967,20420 11,0.0
7965,50867 S437,0.0
9178,50622 S401,0.0
6275,50861 S437,0.0
4208,50443 54,0.0
9714,40856 85,0.0
4461,50860 96,0.0
9147,10415 S402,0.0
7959,50798 93,0.0
9150,60685 S409,0.0
6465,50804 S408,0.0
9707,40619 41,0.0
6276,40357 S412,0.0
7971,50496 S408,0.0
9731,40794 S417,0.0
9135,40663 S412,0.0
9733,10071 S409,0.0
6495,40735 92,0.0
9755,50488 S408,0.0
9753,50378 57,0.0
9124,50732 S408,0.0
7548,50707 S408,0.0
9125,60668 694,0.0
9749,50614 S408,0.0
3663,10400 S402,0.0
5533,50768 S401,0.0
9128,30666 S427,0.0
5772,10409 S402,0.0
5770,60597 98,0.0
9742,10581 S421,0.0
9131,51001 S408,0.0
9740,61216 S436,0.0
9132,60276 694,0.0
7561,30567 30,0.0
9133,61236 691,0.0
6274,60432 S409,0.0
4051,50868 96,0.0
9734,10314 S429,0.0
7594,50357 96,0.0
5551,60617 98,0.0
5554,60823 694,0.0
9676,30705 S427,0.0
9674,50974 S437,0.0
9673,40838 46,0.0
2991,10836 S414,0.0
7949,20161 25,0.0
7947,40198 S433,0.0
9669,60645 98,0.0
4458,50362 96,0.0
5564,50965 58,0.0
2135,20406 22,0.0
9665,40003 S419,0.0
9664,40026 S419,0.0
9174,40705 S412,0.0
5565,30158 S421,0.0
7614,30714 S427,0.0
576,11051 53,0.0
5566,61133 98,0.0
5064,50190 96,0.0
7946,10489 S402,0.0
9656,30769 31,0.0
6280,20405 83,0.0
4684,60822 694,0.0
9675,50320 S401,0.0
7950,40152 S419,0.0
7595,30677 S427,0.0
9167,50638 S408,0.0
9700,30018 S441,0.0
9699,50972 S437,0.0
9153,50716 S408,0.0
5556,60614 98,0.0
9154,10837 S414,0.0
9695,50826 57,0.0
9694,10472 S405,0.0
9693,30670 S427,0.0
9692,40729 S422,0.0
9156,50959 S437,0.0
2726,40264 44,0.0
9689,50499 S437,0.0
5037,50457 54,0.0
3935,50781 S437,0.0
9160,40180 S419,0.0
9162,40546 S417,0.0
9163,40648 S412,0.0
7603,50148 50,0.0
7953,50314 96,0.0
9681,10750 S421,0.0
580,40585 40,0.0
9226,30754 36,0.0
9547,10743 S405,0.0
4189,30521 97,0.0
9307,50316 S401,0.0
9301,10439 S414,0.0
9302,60635 S426,0.0
9409,50552 S408,0.0
9408,50597 S439,0.0
9407,30023 S441,0.0
9406,10409 S429,0.0
9303,30798 S441,0.0
7860,50710 S408,0.0
7857,50974 93,0.0
7799,50735 56,0.0
9400,50073 S401,0.0
9545,10627 58,0.0
9309,40010 48,0.0
9398,50493 S408,0.0
514,20409 11,0.0
6334,50779 96,0.0
7803,50801 59,0.0
9394,10709 S429,0.0
9393,11028 S409,0.0
9392,40090 89,0.0
7804,60764 694,0.0
7854,30935 S441,0.0
1123,10654 S425,0.0
9413,10644 57,0.0
5658,61070 98,0.0
9415,40062 S419,0.0
9295,50910 S401,0.0
4171,50102 S401,0.0
9296,30446 S427,0.0
9434,60987 694,0.0
9433,60905 S426,0.0
9432,30447 S427,0.0
7786,60788 694,0.0
9297,50326 96,0.0
9429,40120 46,0.0
2230,50352 S401,0.0
520,10363 48,0.0
5056,40750 S417,0.0
9424,60294 S425,0.0
9423,60294 S409,0.0
487,20396 83,0.0
7795,60984 694,0.0
9420,50970 49,0.0
9419,30184 S406,0.0
9418,10864 34,0.0
9417,60400 S425,0.0
9416,50826 96,0.0
9313,40738 40,0.0
9314,40173 92,0.0
7808,20508 82,0.0
511,60813 S426,0.0
9358,40663 S440,0.0
9356,50981 S408,0.0
9355,40864 S412,0.0
9354,40012 S422,0.0
9353,50818 58,0.0
1090,40392 S412,0.0
9351,50427 58,0.0
7827,60647 98,0.0
9349,50317 96,0.0
3674,10640 65,0.0
9346,10076 S409,0.0
7845,40035 S419,0.0
3510,60882 S426,0.0
4643,30763 S427,0.0
7844,40003 S422,0.0
7835,50343 96,0.0
7838,50805 S437,0.0
9339,10114 S414,0.0
5694,50722 58,0.0
1101,50960 S437,0.0
6340,60497 79,0.0
7826,60510 S426,0.0
9323,60517 S425,0.0
7810,60602 694,0.0
7824,30945 S406,0.0
5670,50866 93,0.0
9384,60610 98,0.0
7811,60271 694,0.0
9381,50749 49,0.0
7852,40074 90,0.0
2235,30891 32,0.0
9378,40074 S419,0.0
6344,40554 S417,0.0
2855,50617 S437,0.0
7816,60456 690,0.0
9373,60424 S426,0.0
9372,20249 98,0.0
9371,10408 S429,0.0
9320,50018 50,0.0
7819,40383 S417,0.0
7821,10707 S405,0.0
9367,50886 96,0.0
9321,30462 S427,0.0
9322,30727 31,0.0
9364,50421 S437,0.0
7823,30680 S427,0.0
5044,50842 S439,0.0
9292,50930 96,0.0
7778,50705 S408,0.0
9241,50787 S439,0.0
9242,50785 S439,0.0
6295,10449 S414,0.0
4422,30719 97,0.0
3685,50931 59,0.0
4900,50559 S408,0.0
7905,50708 S408,0.0
2191,10245 S405,0.0
9248,40743 S412,0.0
9249,30582 S406,0.0
7718,10784 S425,0.0
9507,40102 S419,0.0
5623,60142 641,0.0
9250,10653 S425,0.0
9251,30713 S427,0.0
9503,40728 S422,0.0
5728,10779 S425,0.0
9501,50325 96,0.0
6389,10657 S425,0.0
9499,30032 S441,0.0
7901,50800 S437,0.0
5629,50780 S437,0.0
9519,50580 S408,0.0
2923,60809 691,0.0
2193,60961 642,0.0
7907,40215 S433,0.0
7691,60367 68,0.0
9227,61042 691,0.0
7913,50164 49,0.0
9541,40530 S433,0.0
7693,50862 96,0.0
9232,40004 89,0.0
6400,62018 641,0.0
6398,50104 S401,0.0
9536,30870 28,0.0
9233,30387 S406,0.0
4454,50613 S408,0.0
4453,50937 S437,0.0
9532,40626 S412,0.0
2262,40014 S422,0.0
9530,40028 S419,0.0
5060,30788 S427,0.0
9238,61121 S426,0.0
7708,40666 S412,0.0
9526,10832 S421,0.0
4897,20338 11,0.0
7710,20259 82,0.0
9496,40179 S419,0.0
6375,10248 S405,0.0
3906,50866 58,0.0
2803,10092 S414,0.0
9285,60611 98,0.0
9462,61062 98,0.0
6366,50495 S408,0.0
9460,20191 S428,0.0
7760,50557 S408,0.0
9286,50888 96,0.0
9287,50979 54,0.0
2214,10644 55,0.0
9455,40222 S433,0.0
6327,40535 S433,0.0
9453,30798 S406,0.0
9451,40382 S417,0.0
7765,60515 95,0.0
9449,60393 S409,0.0
3677,61206 691,0.0
9290,50778 S437,0.0
7771,30728 S427,0.0
6354,20498 82,0.0
7774,50430 93,0.0
9291,30856 S416,0.0
9442,60734 S426,0.0
9464,50327 S401,0.0
7753,40659 S440,0.0
7732,40226 S417,0.0
5711,10582 S429,0.0
9492,40156 S419,0.0
6300,50975 S437,0.0
9256,10651 S409,0.0
9257,50551 S408,0.0
6303,10535 S429,0.0
9487,20412 22,0.0
6307,50860 75,0.0
7739,50792 S401,0.0
9260,30026 S441,0.0
1076,50638 S437,0.0
9482,10657 S409,0.0
9265,60876 S426,0.0
4906,20390 82,0.0
6369,10491 S402,0.0
1077,40650 40,0.0
2912,50952 10,0.0
9268,10283 S405,0.0
9270,10298 S429,0.0
9473,40094 49,0.0
5716,20226 98,0.0
5644,30946 S406,0.0
3940,10231 10,0.0
5072,60567 79,0.0
9759,50562 S408,0.0
3712,60612 98,0.0
10057,60277 694,0.0
1961,50360 96,0.0
10055,60735 690,0.0
7349,40637 S419,0.0
5827,50378 96,0.0
7354,30412 S406,0.0
6228,50611 S408,0.0
8091,40792 49,0.0
3100,50803 S437,0.0
10048,50497 S437,0.0
1448,10300 S429,0.0
9022,30943 S406,0.0
10045,40279 S433,0.0
8981,50863 93,0.0
10043,10414 S429,0.0
10042,40197 S433,0.0
10041,40417 S412,0.0
10040,50842 S401,0.0
10038,10583 S421,0.0
8985,60142 S426,0.0
5437,30028 S406,0.0
7369,20405 25,0.0
10058,30975 S406,0.0
619,30976 S406,0.0
8095,50490 S408,0.0
7346,30722 97,0.0
4934,40121 46,0.0
7334,60563 67,0.0
10082,60213 S426,0.0
1960,11041 635,0.0
623,50846 56,0.0
10079,50598 S437,0.0
5428,10590 S409,0.0
4139,40096 S422,0.0
7337,50955 S437,0.0
8965,40603 41,0.0
2654,40173 S419,0.0
10072,40184 S419,0.0
1454,50039 19,0.0
10070,30034 S441,0.0
949,60436 78,0.0
10068,50492 S437,0.0
3106,20366 82,0.0
8100,40039 S419,0.0
4600,20410 11,0.0
8973,60280 694,0.0
10062,50940 58,0.0
8083,30682 S427,0.0
8992,30974 S406,0.0
6584,10786 S425,0.0
10005,50911 S401,0.0
10002,40005 48,0.0
7391,60437 S409,0.0
9011,40667 S440,0.0
7392,10582 S405,0.0
9997,40012 S419,0.0
6569,40115 92,0.0
5016,30609 34,0.0
9994,40727 48,0.0
9993,60629 98,0.0
8064,10026 95,0.0
9014,60259 S414,0.0
9990,20163 S428,0.0
5451,10422 S402,0.0
9016,50815 58,0.0
9987,10470 S405,0.0
7401,10620 68,0.0
9985,40399 41,0.0
9018,50060 S401,0.0
8062,40055 S419,0.0
8061,50804 54,0.0
338,20228 98,0.0
8066,30445 S427,0.0
10006,30977 S406,0.0
7373,60256 694,0.0
10007,40617 S412,0.0
331,40399 11,0.0
8078,30024 S441,0.0
7374,60506 67,0.0
4475,60447 79,0.0
3088,40007 90,0.0
6583,50088 50,0.0
8076,50934 S437,0.0
10022,40692 41,0.0
10021,40613 41,0.0
8075,30538 97,0.0
8997,50347 S401,0.0
10017,40563 S417,0.0
10016,40003 90,0.0
617,40905 85,0.0
10014,60929 S426,0.0
10013,40754 S412,0.0
6576,60517 S426,0.0
9001,60407 S409,0.0
2660,60454 S436,0.0
10009,60869 S426,0.0
9006,30800 S406,0.0
8110,50771 S408,0.0
10086,60449 S409,0.0
7331,50863 96,0.0
1508,40585 S412,0.0
9334,50792 S439,0.0
935,50996 S437,0.0
3724,50427 S437,0.0
8133,50865 S437,0.0
10162,60261 694,0.0
8132,60534 98,0.0
10160,50317 S401,0.0
10159,40614 S412,0.0
10158,60125 S436,0.0
8131,40787 S433,0.0
1495,50631 S408,0.0
6212,40187 S419,0.0
5009,50792 59,0.0
10153,30014 S441,0.0
7289,40674 S440,0.0
6639,40007 S419,0.0
8926,10656 S425,0.0
10149,30510 S406,0.0
10148,30912 S406,0.0
7292,62014 S414,0.0
7293,50083 50,0.0
10169,50554 S408,0.0
8915,40552 S412,0.0
10142,50617 S408,0.0
10172,40045 S419,0.0
10193,10287 S405,0.0
10192,60606 S436,0.0
5871,50804 59,0.0
10190,10559 S405,0.0
6647,10407 S402,0.0
3129,61087 98,0.0
7272,50706 S408,0.0
3641,60455 95,0.0
8906,40045 S422,0.0
10184,40810 S419,0.0
8907,50496 S437,0.0
6205,60293 S425,0.0
5864,60772 690,0.0
10180,40015 S422,0.0
10179,40004 S419,0.0
10178,40657 S412,0.0
8144,40395 41,0.0
3551,40688 89,0.0
8913,40610 S412,0.0
10174,40739 40,0.0
8914,50329 S401,0.0
10144,20410 98,0.0
10140,40029 46,0.0
2318,10640 S425,0.0
7322,40561 S412,0.0
4736,61080 98,0.0
8947,10438 S414,0.0
10109,30846 S406,0.0
8117,40665 S412,0.0
5846,50361 96,0.0
10106,60262 694,0.0
8116,60447 66,0.0
5845,30872 31,0.0
10103,50936 59,0.0
10102,40801 41,0.0
3821,50867 96,0.0
10100,30501 S429,0.0
8115,60710 S426,0.0
10097,40022 S419,0.0
10096,40033 S422,0.0
10095,61237 691,0.0
4732,20607 83,0.0
3545,30729 S427,0.0
10091,10437 S414,0.0
10090,60234 694,0.0
8114,40565 S417,0.0
10112,30154 S427,0.0
10114,50323 S401,0.0
8128,60303 S409,0.0
10115,40856 S412,0.0
8932,40666 S440,0.0
8933,30478 97,0.0
1921,40019 46,0.0
941,60469 67,0.0
7301,50804 S437,0.0
10133,50865 58,0.0
6628,50072 S401,0.0
2644,40707 S419,0.0
3115,50828 58,0.0
7305,30976 S416,0.0
10128,50866 59,0.0
2645,40707 90,0.0
2328,61145 S436,0.0
3112,61047 677,0.0
8122,60566 67,0.0
8121,40085 S422,0.0
8941,40800 S419,0.0
629,40828 44,0.0
10119,20511 82,0.0
7319,40876 46,0.0
10117,60511 S426,0.0
7403,50864 S437,0.0
9977,40210 S417,0.0
3469,40886 46,0.0
2054,10651 S425,0.0
6533,10433 S414,0.0
7466,40585 S417,0.0
5496,30001 S427,0.0
2681,60447 95,0.0
9085,40172 S419,0.0
7476,40056 S419,0.0
9837,30791 31,0.0
6528,20346 11,0.0
8014,60135 S426,0.0
9834,40001 S419,0.0
9088,60820 694,0.0
7408,30801 S441,0.0
6261,60467 67,0.0
6262,60467 79,0.0
7482,60275 694,0.0
7483,60431 95,0.0
7484,50796 93,0.0
9093,50788 59,0.0
7491,20515 82,0.0
7496,10607 S404,0.0
6518,50830 56,0.0
7502,20503 82,0.0
9844,10645 68,0.0
9845,10645 S409,0.0
7464,10527 S429,0.0
9847,40551 S412,0.0
7456,50807 S437,0.0
8019,40021 S419,0.0
7458,40744 S412,0.0
362,50713 14,0.0
3047,60962 691,0.0
3446,60053 S436,0.0
6255,40157 42,0.0
1396,61299 672,0.0
9862,50058 S401,0.0
9076,50105 57,0.0
9860,20403 S428,0.0
9859,50375 57,0.0
9858,50375 96,0.0
9857,40620 S412,0.0
9856,30933 S406,0.0
9854,30726 31,0.0
9080,30852 S406,0.0
9082,61201 690,0.0
9083,10254 S405,0.0
9849,40083 S419,0.0
9848,50609 58,0.0
9817,40014 48,0.0
9816,10098 S414,0.0
8004,10629 35,0.0
9787,30968 S406,0.0
9112,50346 S401,0.0
7533,40660 S412,0.0
4924,20187 S428,0.0
9780,60569 65,0.0
9777,40397 41,0.0
9776,40157 92,0.0
7535,50328 96,0.0
4401,50609 59,0.0
9773,40087 90,0.0
9772,40629 41,0.0
9771,30664 S427,0.0
9770,40640 41,0.0
1010,30683 S427,0.0
9768,60626 98,0.0
7977,50850 56,0.0
9766,60263 694,0.0
9765,60993 690,0.0
1339,10545 48,0.0
7541,10635 S441,0.0
9762,40711 49,0.0
7543,40667 S412,0.0
7984,50464 16,0.0
6500,10297 S421,0.0
6515,40617 41,0.0
9110,50318 S401,0.0
9813,50312 57,0.0
7506,60696 98,0.0
7507,50437 S408,0.0
597,60473 79,0.0
9101,40164 92,0.0
7516,40087 48,0.0
2277,40721 46,0.0
6505,40597 S440,0.0
7520,50797 93,0.0
9803,11030 S409,0.0
9802,10784 S409,0.0
7997,50786 S401,0.0
7522,50595 S401,0.0
7527,61238 691,0.0
7528,50816 96,0.0
9796,50440 58,0.0
9794,60514 S426,0.0
6267,40655 40,0.0
3026,10404 S402,0.0
9791,50613 54,0.0
6501,10073 S409,0.0
9071,50799 58,0.0
9873,40683 41,0.0
9874,50062 S401,0.0
9034,60408 S425,0.0
9949,10643 34,0.0
5463,50499 96,0.0
9947,61017 S436,0.0
8054,50354 96,0.0
6554,30730 31,0.0
9944,50965 59,0.0
6244,10090 S414,0.0
9942,30975 35,0.0
8048,10486 S405,0.0
9039,40362 S440,0.0
9939,60221 694,0.0
9938,10547 54,0.0
2671,20512 82,0.0
3059,60976 691,0.0
7437,50432 S408,0.0
6246,50494 96,0.0
9042,40033 S419,0.0
9932,50498 96,0.0
9931,60390 S425,0.0
9930,10447 S414,0.0
9929,50712 S408,0.0
6240,50637 93,0.0
349,50318 96,0.0
9927,50567 S408,0.0
9033,60886 691,0.0
5805,50442 S437,0.0
9025,10468 S405,0.0
9973,10653 S409,0.0
9972,50489 S408,0.0
5457,20408 98,0.0
6239,60563 65,0.0
9969,40650 S412,0.0
7410,50774 S437,0.0
9027,20381 22,0.0
6559,30236 S427,0.0
5461,30489 S427,0.0
9029,50597 S401,0.0
9030,40265 S433,0.0
8058,50322 S401,0.0
9960,10403 S402,0.0
9959,10064 S404,0.0
4870,50441 S408,0.0
3834,50783 S439,0.0
9956,40015 48,0.0
7426,30028 S441,0.0
7427,10616 S404,0.0
9928,50499 S408,0.0
2674,40861 85,0.0
